stiched_unstiched,avg_rating_tot_reviews,weight,title,url,gender,brand,material,image_urls,seller,cost,link,images,occasion,age_group,product_location,condition
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 3 Devil Print V-neck T-shirts for Men,http://www.kaymu.com.np/pack-of-3-devil-print-v-neck-t-shirts-for-men-1683513.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2830-3153861-1-zoom.jpg,D2fancy,Rs 650,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 3 V-neck T-shirts for Men,http://www.kaymu.com.np/pack-of-3-v-neck-t-shirts-for-men-1683676.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5247-6763861-1-zoom.jpg,D2fancy,Rs 650,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),1.50 kg,Pack of 5 Round Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-5-round-neck-t-shirts-for-men-1683698.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6759-8963861-1-zoom.jpg,D2fancy,"Rs 1,050",,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 V-Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-v-neck-t-shirts-for-men-1683493.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-9156-3943861-1-zoom.jpg,D2fancy,Rs 500,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),1.50 kg,Pack of 5 Round Neck T-shirt for Men,http://www.kaymu.com.np/pack-of-5-round-neck-t-shirt-for-men-1683699.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6846-9963861-1-zoom.jpg,D2fancy,"Rs 1,050",,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 5 V-neck T-shirts for Men,http://www.kaymu.com.np/pack-of-5-v-neck-t-shirts-for-men-1683466.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-6373-6643861-1-zoom.jpg,D2fancy,"Rs 1,150",,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve T-Shirt With Zipper - White,http://www.kaymu.com.np/full-sleeve-t-shirt-with-zipper-white-1684264.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3047-4624861-1-zoom.jpg,shreeganeshfancy,"Rs 1,550",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Red Devil Print V-neck T-shirt for Men,http://www.kaymu.com.np/red-devil-print-v-neck-t-shirt-for-men-1683511.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2487-1153861-1-zoom.jpg,D2fancy,Rs 300,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 3 V-neck T-shirts for Men,http://www.kaymu.com.np/pack-of-3-v-neck-t-shirts-for-men-1683702.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-8432-2073861-1-zoom.jpg,D2fancy,Rs 725,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (30 reviews),0.30 kg,White Swayambhu Printed T-Shirt,http://www.kaymu.com.np/white-swayambhu-printed-t-shirt-1683259.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-0349-9523861-1-zoom.jpg,CustomRUs,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Zigga Printed V-Neck T-Shirt - Grey,http://www.kaymu.com.np/zigga-printed-v-neck-t-shirt-grey-1684256.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2867-6524861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.10 kg,Pack of 2 Round Neck T-shirts for Men,http://www.kaymu.com.np/pack-of-2-round-neck-t-shirts-for-men-1683687.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5845-7863861-1-zoom.jpg,D2fancy,Rs 450,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Coco Cola Printed T-shirt,http://www.kaymu.com.np/grey-coco-cola-printed-t-shirt-1673164.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2838-4613761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Sid Vicious Printed V-Neck T-Shirt - Blue,http://www.kaymu.com.np/sid-vicious-printed-v-neck-t-shirt-blue-1684251.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2400-1524861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,V-Neck T-Shirt With Buttons - Maroon,http://www.kaymu.com.np/v-neck-t-shirt-with-buttons-maroon-1684244.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2214-4424861-1-zoom.jpg,shreeganeshfancy,"Rs 1,150",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Men's Black and White Baseball Quater T-shirt,http://www.kaymu.com.np/mens-black-and-white-baseball-quater-t-shirt-1678784.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3180-4878761-1-zoom.jpg,hardikfancycollection,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve T-Neck T-Shirt With Buttons - White & Blue,http://www.kaymu.com.np/full-sleeve-t-neck-t-shirt-with-buttons-white-blue-1684268.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3161-8624861-1-zoom.jpg,shreeganeshfancy,"Rs 1,550",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (369 reviews),0.70 kg,Pink & Black Full Sleeve Round Neck T-Shirt,http://www.kaymu.com.np/pink-black-full-sleeve-round-neck-t-shirt-1684332.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8199-2334861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Stone Park Round Neck T-Shirt With Zipper - Maroon,http://www.kaymu.com.np/stone-park-round-neck-t-shirt-with-zipper-maroon-1684247.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2318-7424861-1-zoom.jpg,shreeganeshfancy,"Rs 1,150",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Stone Park Round Neck T-Shirt With Zipper - White,http://www.kaymu.com.np/stone-park-round-neck-t-shirt-with-zipper-white-1684248.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2321-8424861-1-zoom.jpg,shreeganeshfancy,"Rs 1,150",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Bob Marley Printed V-Neck T-Shirt - Green,http://www.kaymu.com.np/bob-marley-printed-v-neck-t-shirt-green-1684257.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2919-7524861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve T-Neck T-Shirt - Blue,http://www.kaymu.com.np/full-sleeve-t-neck-t-shirt-blue-1684263.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3044-3624861-1-zoom.jpg,shreeganeshfancy,"Rs 1,550",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Bob Marley Printed V-Neck T-Shirt - Red,http://www.kaymu.com.np/bob-marley-printed-v-neck-t-shirt-red-1684254.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2446-4524861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Stone Park Round Neck T-Shirt With Zipper - Black,http://www.kaymu.com.np/stone-park-round-neck-t-shirt-with-zipper-black-1684246.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2265-6424861-1-zoom.jpg,shreeganeshfancy,"Rs 1,150",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (30 reviews),0.30 kg,White Buddha Printed T-Shirt,http://www.kaymu.com.np/white-buddha-printed-t-shirt-1683263.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-0338-3623861-1-zoom.jpg,CustomRUs,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Vans T-shirt,http://www.kaymu.com.np/grey-vans-t-shirt-1673152.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1883-2513761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Green & Blue Full Sleeve Round Neck T-Shirt,http://www.kaymu.com.np/green-blue-full-sleeve-round-neck-t-shirt-1684333.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8266-3334861-1-zoom.jpg,shreeganeshfancy,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (369 reviews),0.70 kg,Full Sleeve T-Shirt With Zipper - Maroon,http://www.kaymu.com.np/full-sleeve-t-shirt-with-zipper-maroon-1684259.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2981-9524861-1-zoom.jpg,shreeganeshfancy,"Rs 1,550",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Black Skull Glow In The Dark T-shirt,http://www.kaymu.com.np/black-skull-glow-in-the-dark-t-shirt-1673151.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1821-1513761-1-zoom.jpg,ssfashion,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (30 reviews),0.30 kg,Blue Ghar Printed T-Shirt,http://www.kaymu.com.np/blue-ghar-printed-t-shirt-1683257.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-0355-7523861-1-zoom.jpg,CustomRUs,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Men's V-Neck Printed T-shirt,http://www.kaymu.com.np/grey-mens-v-neck-printed-t-shirt-1673142.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0914-2413761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Men's Printed T-shirt,http://www.kaymu.com.np/grey-mens-printed-t-shirt-1673161.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2662-1613761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Blue and White Men's Striped T-shirt,http://www.kaymu.com.np/blue-and-white-mens-striped-t-shirt-1673144.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1107-4413761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Men's V-Neck Printed T-shirt - Maroon,http://www.kaymu.com.np/mens-v-neck-printed-t-shirt-maroon-1673167.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3379-7613761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (30 reviews),0.30 kg,Beige Dhaka Pocket T-Shirt,http://www.kaymu.com.np/beige-dhaka-pocket-t-shirt-1683264.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-0340-4623861-1-zoom.jpg,CustomRUs,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Chicago Bulls T-shirt,http://www.kaymu.com.np/grey-chicago-bulls-t-shirt-1673163.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2780-3613761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Black Men's V-Neck Printed T-shirt,http://www.kaymu.com.np/black-mens-v-neck-printed-t-shirt-1673141.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0800-1413761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (30 reviews),0.30 kg,Black Buddha Printed T-Shirt,http://www.kaymu.com.np/black-buddha-printed-t-shirt-1683260.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-0352-0623861-1-zoom.jpg,CustomRUs,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Brown and White Men's Striped T-shirt,http://www.kaymu.com.np/brown-and-white-mens-striped-t-shirt-1673145.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1221-5413761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (30 reviews),0.30 kg,White Ghar Printed T-Shirt,http://www.kaymu.com.np/white-ghar-printed-t-shirt-1683255.html,Unisex,Other,Cotton,http://static.kaymu.com.np/p/other-0353-5523861-1-zoom.jpg,CustomRUs,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Men's Obey T-shirt,http://www.kaymu.com.np/grey-mens-obey-t-shirt-1673160.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2534-0613761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Black Times Up Glow In The Dark T-shirt,http://www.kaymu.com.np/black-times-up-glow-in-the-dark-t-shirt-1673149.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1759-9413761-1-zoom.jpg,ssfashion,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.35 kg,Next Buttoned Collar Tshirt - Black,http://www.kaymu.com.np/next-buttoned-collar-tshirt-black-1669892.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7624-2989661-1-zoom.jpg,Option,Rs 890,,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,Black Men's Printed T-shirt,http://www.kaymu.com.np/black-mens-printed-t-shirt-1669875.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6303-5789661-1-zoom.jpg,Option,Rs 850,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Grey Thug Life T-shirt,http://www.kaymu.com.np/grey-thug-life-t-shirt-1673154.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2059-4513761-1-zoom.jpg,ssfashion,Rs 599,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.35 kg,US Polo V-Neck Printed Tshirt - Black,http://www.kaymu.com.np/us-polo-v-neck-printed-tshirt-black-1669893.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7627-3989661-1-zoom.jpg,Option,Rs 850,,,,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.30 kg,Real Madrid Printed T-Shirt (Black),http://www.kaymu.com.np/real-madrid-printed-t-shirt-black-1674758.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4794-8574761-1-zoom.jpg,mgclassico,Rs 649,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (659 reviews),0.30 kg,White V-Neck Men's T-shirt,http://www.kaymu.com.np/white-v-neck-mens-t-shirt-1670648.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7997-8460761-1-zoom.jpg,D2fancy,Rs 250,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (60 reviews),0.30 kg,Men's V-Neck Printed Tshirt - Dark Green,http://www.kaymu.com.np/mens-v-neck-printed-tshirt-dark-green-1673165.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3023-5613761-1-zoom.jpg,ssfashion,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.30 kg,Arsenal Printed T-Shirt (Black),http://www.kaymu.com.np/arsenal-printed-t-shirt-black-1674762.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4915-2674761-1-zoom.jpg,mgclassico,Rs 649,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,Sea Blue Fresh Printed T-shirt,http://www.kaymu.com.np/sea-blue-fresh-printed-t-shirt-1669872.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6130-2789661-1-zoom.jpg,Option,Rs 850,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.25 kg,Barcelona Logo Printed T-Shirt (Blue),http://www.kaymu.com.np/barcelona-logo-printed-t-shirt-blue-1679494.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7919-4949761-1-zoom.jpg,mgclassico,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (659 reviews),0.50 kg,Pack of 2 V-Neck T-shirt,http://www.kaymu.com.np/pack-of-2-v-neck-t-shirt-1674982.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-8592-2894761-1-zoom.jpg,D2fancy,Rs 450,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.30 kg,Manchester United Printed T-Shirt (Red),http://www.kaymu.com.np/manchester-united-printed-t-shirt-red-1674761.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4915-1674761-1-zoom.jpg,mgclassico,Rs 649,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (80 reviews),0.30 kg,Bob Marley Printed T-Shirt (Black),http://www.kaymu.com.np/bob-marley-printed-t-shirt-black-1675851.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7899-1585761-1-zoom.jpg,Cfhfashion,Rs 449,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (80 reviews),0.30 kg,All-Star Printed Grey Round Neck T-Shirt,http://www.kaymu.com.np/all-star-printed-grey-round-neck-t-shirt-1668640.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3629-0468661-1-zoom.jpg,Cfhfashion,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,Black Men's Printed Full Sleeve T-shirt,http://www.kaymu.com.np/black-mens-printed-full-sleeve-t-shirt-1669876.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6364-6789661-1-zoom.jpg,Option,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (21 reviews),0.30 kg,White Men's Rock Stars Print T-shirt,http://www.kaymu.com.np/white-mens-rock-stars-print-t-shirt-1669879.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6541-9789661-1-zoom.jpg,Option,Rs 800,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.1/5 (218 reviews),0.30 kg,Black Real Madrid T-shirt,http://www.kaymu.com.np/black-real-madrid-t-shirt-1674888.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8437-8884761-1-zoom.jpg,mgclassico,Rs 999,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Unstitched,3.8/5 (1248 reviews),0.50 kg,Pack of 2 Dark Blue & Grey V-Neck T-Shirt,http://www.kaymu.com.np/pack-of-2-dark-blue-grey-v-neck-t-shirt-1675336.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2937-6335761-1-zoom.jpg,hardikfancycollection,Rs 799,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (21 reviews),0.35 kg,Skull Print Tshirt - Grey,http://www.kaymu.com.np/skull-print-tshirt-grey-1669891.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7624-1989661-1-zoom.jpg,Option,Rs 850,,,,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (218 reviews),0.25 kg,Fc Barcelona Logo Printed T-Shirt (White),http://www.kaymu.com.np/fc-barcelona-logo-printed-t-shirt-white-1679505.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8166-5059761-1-zoom.jpg,mgclassico,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Round Neck Grey T-Shirt,http://www.kaymu.com.np/round-neck-grey-t-shirt-266492.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1689-294662-1-zoom.jpg,hardikfancycollection,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (80 reviews),0.30 kg,Blue Adidas Printed T-Shirt for Men's,http://www.kaymu.com.np/blue-adidas-printed-t-shirt-for-mens-1667627.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0062-7267661-1-zoom.jpg,Cfhfashion,Rs 865,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (1248 reviews),0.30 kg,Pink Wash V-Neck T-Shirt for Men,http://www.kaymu.com.np/pink-wash-v-neck-t-shirt-for-men-1675340.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3237-0435761-1-zoom.jpg,hardikfancycollection,Rs 749,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4/5 (138 reviews),0.30 kg,Necked Jeans V-Neck T-Shirt - Black & White,http://www.kaymu.com.np/necked-jeans-v-neck-t-shirt-black-white-1683203.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8259-3023861-1-zoom.jpg,GTC Shopping,"Rs 1,168",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1081 reviews),0.30 kg,Stripped V-Neck Wash T-Shirt (Orange),http://www.kaymu.com.np/stripped-v-neck-wash-t-shirt-orange-301635.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0900-536103-1-zoom.jpg,abfancystore,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1081 reviews),0.50 kg,Men's Black T-Neck T-Shirt,http://www.kaymu.com.np/mens-black-t-neck-t-shirt-1680234.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8452-4320861-1-zoom.jpg,abfancystore,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (80 reviews),0.30 kg,Clean Printed T-Shirt (light green),http://www.kaymu.com.np/clean-printed-t-shirt-light-green-1668658.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3647-8568661-1-zoom.jpg,Cfhfashion,Rs 845,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (80 reviews),0.30 kg,Men's Green Printed Round Neck T-Shirt,http://www.kaymu.com.np/mens-green-printed-round-neck-t-shirt-1675858.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8254-8585761-1-zoom.jpg,Cfhfashion,Rs 799,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1081 reviews),0.30 kg,Maroon Stripped V-Neck T-Shirt,http://www.kaymu.com.np/maroon-stripped-v-neck-t-shirt-301625.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0598-526103-1-zoom.jpg,abfancystore,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Stripped V-Neck T-Shirt With Buttons,http://www.kaymu.com.np/stripped-v-neck-t-shirt-with-buttons-1668597.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6714-7958661-1-zoom.jpg,hardikfancycollection,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (80 reviews),0.30 kg,Blue Striped V-Neck T-Shirt,http://www.kaymu.com.np/blue-striped-v-neck-t-shirt-1668641.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3642-1468661-1-zoom.jpg,Cfhfashion,Rs 785,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (1248 reviews),0.30 kg,Dark Blue V-Neck T-Shirt for Men,http://www.kaymu.com.np/dark-blue-v-neck-t-shirt-for-men-1675326.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2397-6235761-1-zoom.jpg,hardikfancycollection,Rs 499,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1081 reviews),0.30 kg,Green Stripped V-Neck T-Shirt,http://www.kaymu.com.np/green-stripped-v-neck-t-shirt-301621.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0480-126103-1-zoom.jpg,abfancystore,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1081 reviews),0.30 kg,Quarter Sleeve Red Baseball T-Shirt,http://www.kaymu.com.np/quarter-sleeve-red-baseball-t-shirt-1671441.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0986-1441761-1-zoom.jpg,abfancystore,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
