stiched_unstiched,avg_rating_tot_reviews,weight,title,url,gender,brand,material,image_urls,seller,cost,images,occasion,age_group,product_location,condition
,3.5/5 (371 reviews),0.35 kg,American Dream Printed T-Shirt,http://www.kaymu.com.np/american-dream-printed-t-shirt-1678834.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5354-4388761-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-5354-4388761-1-zoom.jpg', 'path': 'full/b4e1aea818969e654d038057150edcd35171042a.jpg', 'checksum': 'ae7ec0432ea0a37900927d8f196966b9'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,White Long Sleeve V-Neck T-Shirt,http://www.kaymu.com.np/white-long-sleeve-v-neck-t-shirt-1667231.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2388-1327661-1-zoom.jpg,shreeganeshfancy,Rs 828,"[{'url': 'http://static.kaymu.com.np/p/other-2388-1327661-1-zoom.jpg', 'path': 'full/3dd9ff9cef24f2144545806666b945e640831282.jpg', 'checksum': '10e00029b5ffebd76308f66d1ce1e488'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Black Abstract Face Printed T-Shirt,http://www.kaymu.com.np/black-abstract-face-printed-t-shirt-1681758.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7043-8571861-1-zoom.jpg,shreeganeshfancy,Rs 945,"[{'url': 'http://static.kaymu.com.np/p/other-7043-8571861-1-zoom.jpg', 'path': 'full/7f06e38f91a606c45b59a7e0f586544fbe30c54a.jpg', 'checksum': '7f6143b285da90cbe10bc9cd506eb5f2'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.30 kg,Striped Blue V-Neck T-Shirt,http://www.kaymu.com.np/striped-blue-v-neck-t-shirt-1673725.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4162-5273761-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-4162-5273761-1-zoom.jpg', 'path': 'full/856e11570716c4198a93c2ac166f162466aed517.jpg', 'checksum': '537dcf79eccb2fe202c0d44849d2c868'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Black Long Sleeve V-Neck T-Shirt,http://www.kaymu.com.np/black-long-sleeve-v-neck-t-shirt-1667228.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2143-8227661-1-zoom.jpg,shreeganeshfancy,Rs 828,"[{'url': 'http://static.kaymu.com.np/p/other-2143-8227661-1-zoom.jpg', 'path': 'full/f0539a6715f129f752193cbfc73461443ca1671a.jpg', 'checksum': 'fe1a3840f2e65af06b0d618cff1b1267'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Grey Long Sleeve V-Neck T-Shirt,http://www.kaymu.com.np/grey-long-sleeve-v-neck-t-shirt-1667230.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2263-0327661-1-zoom.jpg,shreeganeshfancy,Rs 828,"[{'url': 'http://static.kaymu.com.np/p/other-2263-0327661-1-zoom.jpg', 'path': 'full/b1aaecf5e7f07d031b5115db5ccbf52503066156.jpg', 'checksum': 'd09a459b5d7146ff76e3d7a7d6bf73f8'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.4/5 (3 reviews),0.30 kg,Leaf Printed T-Shirt - Black,http://www.kaymu.com.np/leaf-printed-t-shirt-black-106954.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9068-459601-1-zoom.jpg,NewEmbroideryShop,Rs 480,"[{'url': 'http://static.kaymu.com.np/p/other-9068-459601-1-zoom.jpg', 'path': 'full/72b4aa6d51b35f490f47e5df7f2adbf88208d783.jpg', 'checksum': 'beb2e5ec3edf0f8381baa6d480a9b8f2'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Mahakali Printed T-Shirt for Men's,http://www.kaymu.com.np/mahakali-printed-t-shirt-for-mens-1667143.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0462-3417661-1-zoom.jpg,shreeganeshfancy,Rs 855,"[{'url': 'http://static.kaymu.com.np/p/other-0462-3417661-1-zoom.jpg', 'path': 'full/6c47c45670be58ed1a34a940e84368a08e729ea6.jpg', 'checksum': '112ace117588b75f417ea1e48646348c'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.30 kg,Striped Pink V-Neck T-Shirt,http://www.kaymu.com.np/striped-pink-v-neck-t-shirt-1673726.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4166-6273761-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-4166-6273761-1-zoom.jpg', 'path': 'full/ac192ceed5f6bf340fac9230ec487dbad6d5c5ef.jpg', 'checksum': '9f34f230377bd82a0e240b4588621fad'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Grey Stripped T-shirt with Buttons,http://www.kaymu.com.np/grey-stripped-t-shirt-with-buttons-1667268.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7129-8627661-1-zoom.jpg,shreeganeshfancy,Rs 855,"[{'url': 'http://static.kaymu.com.np/p/other-7129-8627661-1-zoom.jpg', 'path': 'full/a623f0cc42b10e8f254d3fad9fff7ad62448ef6f.jpg', 'checksum': '2fd21e3f89e392a27d4749c1baf32e36'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Grey Stripped V-Neck T-Shirt Dark,http://www.kaymu.com.np/grey-stripped-v-neck-t-shirt-dark-1667225.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1964-5227661-1-zoom.jpg,shreeganeshfancy,Rs 945,"[{'url': 'http://static.kaymu.com.np/p/other-1964-5227661-1-zoom.jpg', 'path': 'full/02b8983b149829a80d9ada87a4e835427562f58d.jpg', 'checksum': '327d5ab5dad0ae0a1bed8ae377f67690'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.30 kg,Red Converse Printed T-Shirt,http://www.kaymu.com.np/red-converse-printed-t-shirt-1664532.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2970-2354661-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-2970-2354661-1-zoom.jpg', 'path': 'full/f3dd01299114eabf3836aa77bb39d609a74f7974.jpg', 'checksum': '78b3f9d3436569874977500f54b75870'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.30 kg,Adidas Printed Blue Round Neck T-Shirt,http://www.kaymu.com.np/adidas-printed-blue-round-neck-t-shirt-1673727.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4220-7273761-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-4220-7273761-1-zoom.jpg', 'path': 'full/7a0762b9d89156f81b2807062901431afc600a9b.jpg', 'checksum': '5e915e98099632974e4b587100e4548c'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Maroon V-Neck Dotted T-Shirt for Men's,http://www.kaymu.com.np/maroon-v-neck-dotted-t-shirt-for-mens-1667262.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6766-2627661-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-6766-2627661-1-zoom.jpg', 'path': 'full/e908d3298e6f525dc13359d1e9588fdbbd345bd9.jpg', 'checksum': '0c4c5e7c8b2020910e5d7a36742ee466'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Grey Obey Printed T-Shirt,http://www.kaymu.com.np/grey-obey-printed-t-shirt-1667216.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1308-6127661-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-1308-6127661-1-zoom.jpg', 'path': 'full/c7ae5a9361392b78c791c9908b53b48731fcb912.jpg', 'checksum': 'd025cac697e6751a4331e9157acceb5f'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Shiva Printed T-Shirt for Men's,http://www.kaymu.com.np/shiva-printed-t-shirt-for-mens-1667140.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0222-0417661-1-zoom.jpg,shreeganeshfancy,Rs 855,"[{'url': 'http://static.kaymu.com.np/p/other-0222-0417661-1-zoom.jpg', 'path': 'full/40e3a367eecac138f0ff851b21100e8843a13bb6.jpg', 'checksum': 'bfc878cd263061f2b1eec0ac22c1d5d6'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.35 kg,Men's White V-Neck T-Shirt,http://www.kaymu.com.np/mens-white-v-neck-t-shirt-1678811.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4762-1188761-1-zoom.jpg,shreeganeshfancy,Rs 945,"[{'url': 'http://static.kaymu.com.np/p/other-4762-1188761-1-zoom.jpg', 'path': 'full/ef36458ce9e67d2416e7d3b17c7ee39186efff0e.jpg', 'checksum': '6ae965d3da3cb848f1e68df5572a42d7'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Black Just Do It V-Neck T-shirt,http://www.kaymu.com.np/black-just-do-it-v-neck-t-shirt-1667279.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9885-9727661-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-9885-9727661-1-zoom.jpg', 'path': 'full/ddca08f207977a912d832e9083450b9ee68a2d15.jpg', 'checksum': '26191cb668bae93f8de4c68fff41d734'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Abstract Printed White Round Neck T-Shirt,http://www.kaymu.com.np/abstract-printed-white-round-neck-t-shirt-1678809.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4697-9088761-1-zoom.jpg,shreeganeshfancy,Rs 945,"[{'url': 'http://static.kaymu.com.np/p/other-4697-9088761-1-zoom.jpg', 'path': 'full/7e89cf3670742930ca730bf696827a38b8e6af23.jpg', 'checksum': 'df5d942891674705c548f14c26fbe394'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.30 kg,Black Baseball T-Shirt,http://www.kaymu.com.np/black-baseball-t-shirt-1664096.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1833-6904661-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-1833-6904661-1-zoom.jpg', 'path': 'full/96a1ae188cf79595981952f439c80f5763eb2182.jpg', 'checksum': '99ea8fd69e937957148de8d77500e15d'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.30 kg,Black Printed T-Shirt,http://www.kaymu.com.np/black-printed-t-shirt-1673728.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4224-8273761-1-zoom.jpg,shreeganeshfancy,"Rs 1,035","[{'url': 'http://static.kaymu.com.np/p/other-4224-8273761-1-zoom.jpg', 'path': 'full/05c45bb134bcb625bb66bd22eb0ae9eb63f53d37.jpg', 'checksum': '92a19014d20d0581fee9be8a33edc750'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Abstract Printed Maroon Round Neck T-Shirt,http://www.kaymu.com.np/abstract-printed-maroon-round-neck-t-shirt-1678810.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4758-0188761-1-zoom.jpg,shreeganeshfancy,Rs 945,"[{'url': 'http://static.kaymu.com.np/p/other-4758-0188761-1-zoom.jpg', 'path': 'full/3ca3f54abf2fb8e37d89e2b37a0a0de89d501755.jpg', 'checksum': '95886fd1e71f956e3d1d264349cf5a97'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.35 kg,Adidas Printed Grey T-Shirt,http://www.kaymu.com.np/adidas-printed-grey-t-shirt-1678837.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5901-7388761-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-5901-7388761-1-zoom.jpg', 'path': 'full/724ddbacfb30a49b1f9ee49b6c96581780f6d87a.jpg', 'checksum': '0d5cce46fb3363bac1bdb13cec7b30cd'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.4/5 (3 reviews),0.30 kg,Mandala Printed T Shirt - Green,http://www.kaymu.com.np/mandala-printed-t-shirt-green-106952.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9053-259601-1-zoom.jpg,NewEmbroideryShop,Rs 450,"[{'url': 'http://static.kaymu.com.np/p/other-9053-259601-1-zoom.jpg', 'path': 'full/db779b76edb36b5a9bec7e6d8f76ce9bc4fcd683.jpg', 'checksum': '8b039ca96313776f90f2fc31c625fe7c'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.30 kg,Men's White T-Shirt With Buttons,http://www.kaymu.com.np/mens-white-t-shirt-with-buttons-1678566.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1535-6658761-1-zoom.jpg,shreeganeshfancy,Rs 945,"[{'url': 'http://static.kaymu.com.np/p/other-1535-6658761-1-zoom.jpg', 'path': 'full/63872d1f5908fae2aa1801729d7dc8ef31ddf61f.jpg', 'checksum': '95e5c30cde4c929c6cd23daba24d419b'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,White V-Neck Dotted T-Shirt for Men's,http://www.kaymu.com.np/white-v-neck-dotted-t-shirt-for-mens-1667265.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6947-5627661-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-6947-5627661-1-zoom.jpg', 'path': 'full/0b1fb9a03c6eca947d43403a56c253cfbfb18bb8.jpg', 'checksum': 'aac76e2b476e293076a3bede165e7c7f'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (371 reviews),0.30 kg,Men's Red T-Shirt With Buttons,http://www.kaymu.com.np/mens-red-t-shirt-with-buttons-1678567.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1539-7658761-1-zoom.jpg,shreeganeshfancy,Rs 945,"[{'url': 'http://static.kaymu.com.np/p/other-1539-7658761-1-zoom.jpg', 'path': 'full/4c2151e95a5ad29292f5d78deb768308c4a4b6df.jpg', 'checksum': 'bb4bb675daf3306bed049cae0553972b'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Blue Printed Outer Design T-Shirt,http://www.kaymu.com.np/blue-printed-outer-design-t-shirt-1673610.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8498-0163761-1-zoom.jpg,shreeganeshfancy,"Rs 1,150","[{'url': 'http://static.kaymu.com.np/p/other-8498-0163761-1-zoom.jpg', 'path': 'full/174e35cd4a2be80ed83f655d0f7e6c49b738335e.jpg', 'checksum': 'b0a1410816edbb86ad5d5dda7f0b09ce'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Red Sino Shake Printed T-Shirt,http://www.kaymu.com.np/red-sino-shake-printed-t-shirt-1678562.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1294-2658761-1-zoom.jpg,shreeganeshfancy,Rs 765,"[{'url': 'http://static.kaymu.com.np/p/other-1294-2658761-1-zoom.jpg', 'path': 'full/da3469387c234e7717b3f965b8f18eff79a4d9f5.jpg', 'checksum': 'ef4be408792b3401ad1af960ad3e6cee'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Black Classics Printed T-Shirt,http://www.kaymu.com.np/black-classics-printed-t-shirt-1681757.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6857-7571861-1-zoom.jpg,shreeganeshfancy,Rs 945,"[{'url': 'http://static.kaymu.com.np/p/other-6857-7571861-1-zoom.jpg', 'path': 'full/cdf791429235af54a3e166a850f826128d1caa17.jpg', 'checksum': '388d37f3bd09af4cdc67c2b8a235b789'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.25 kg,Vans Printed T-Shirt - Blue,http://www.kaymu.com.np/vans-printed-t-shirt-blue-244559.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8857-955442-1-zoom.jpg,hardikfancycollection,Rs 700,"[{'url': 'http://static.kaymu.com.np/p/other-8857-955442-1-zoom.jpg', 'path': 'full/7de1bad47f6984c08cce24f5f9f938822dd873f5.jpg', 'checksum': '3a32d2beae3f7357e10c8d9c9007f92a'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Men's Summer T-Shirt - Light Brown,http://www.kaymu.com.np/mens-summer-t-shirt-light-brown-225513.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-1068-315522-1-zoom.jpg,hardikfancycollection,Rs 680,"[{'url': 'http://static.kaymu.com.np/p/other-1068-315522-1-zoom.jpg', 'path': 'full/3d0d7b55a053387e9d0ff338caed5222b483a17f.jpg', 'checksum': '60298c00c932fd333be57a5ab523cae8'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Avengers Vintage Quarter Sleeve T-Shirt,http://www.kaymu.com.np/avengers-vintage-quarter-sleeve-t-shirt-266741.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4931-147662-1-zoom.jpg,hardikfancycollection,"Rs 1,000","[{'url': 'http://static.kaymu.com.np/p/other-4931-147662-1-zoom.jpg', 'path': 'full/1bb4ece925d6bc8bf9ec21f10f324718e10907dc.jpg', 'checksum': 'adea1be5c0ea4eb89364bb4cd9c13d99'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (1248 reviews),0.50 kg,Pack Of 2 Dark Blue & Pink V-Neck T-Shirt for Men,http://www.kaymu.com.np/pack-of-2-dark-blue-pink-v-neck-t-shirt-for-men-1675337.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2994-7335761-1-zoom.jpg,hardikfancycollection,Rs 799,"[{'url': 'http://static.kaymu.com.np/p/other-2994-7335761-1-zoom.jpg', 'path': 'full/a35c5eeba2d2ff61741b831136dfe30af13d2c56.jpg', 'checksum': '13bde39e37d6a240fe909d7007222db2'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (1248 reviews),0.30 kg,Eagle Printed V-Neck T-Shirt,http://www.kaymu.com.np/eagle-printed-v-neck-t-shirt-1668601.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6425-1068661-1-zoom.jpg,hardikfancycollection,Rs 699,"[{'url': 'http://static.kaymu.com.np/p/other-6425-1068661-1-zoom.jpg', 'path': 'full/74aad5d71c3494bfebbb8413d982ddd485b776f4.jpg', 'checksum': '59baed3ea30a15b3248c2b2da9636bcf'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,White & Red Men's Round Neck T-Shirt,http://www.kaymu.com.np/white-red-mens-round-neck-t-shirt-1678802.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4397-2088761-1-zoom.jpg,shreeganeshfancy,Rs 945,"[{'url': 'http://static.kaymu.com.np/p/other-4397-2088761-1-zoom.jpg', 'path': 'full/715e64e2fb653831b5e8095b7cce0715c73235fe.jpg', 'checksum': '8ee4dd09d0ce04c5b15ebe67e1120dcf'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (1248 reviews),0.50 kg,Mickey Printed Round Neck T-Shirt,http://www.kaymu.com.np/mickey-printed-round-neck-t-shirt-1666284.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7080-4826661-1-zoom.jpg,hardikfancycollection,Rs 699,"[{'url': 'http://static.kaymu.com.np/p/other-7080-4826661-1-zoom.jpg', 'path': 'full/763fa59bb7189bdba240395dff2bfe72d1c3bc8d.jpg', 'checksum': '276343e670563a36892204d822c80337'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1082 reviews),0.30 kg,Men's V-Neck Stripped T-Shirt (Green),http://www.kaymu.com.np/mens-v-neck-stripped-t-shirt-green-301641.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1081-146103-1-zoom.jpg,abfancystore,Rs 750,"[{'url': 'http://static.kaymu.com.np/p/other-1081-146103-1-zoom.jpg', 'path': 'full/d454b760781cb12e729cba5eb5ba8dcc520d69fe.jpg', 'checksum': '1aa34885e8fbad8c50aaa4366a919c0f'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (80 reviews),0.30 kg,Men's Orange V-Neck T-Shirt,http://www.kaymu.com.np/mens-orange-v-neck-t-shirt-1675856.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8196-6585761-1-zoom.jpg,Cfhfashion,Rs 799,"[{'url': 'http://static.kaymu.com.np/p/other-8196-6585761-1-zoom.jpg', 'path': 'full/c866796bb43dff78e7e926be98b676b466dc89fd.jpg', 'checksum': '5dd72c44f0c474b3ab601dcd5795a00b'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4/5 (138 reviews),0.30 kg,Necked Jeans V-Neck T-Shirt - Grey & Brown,http://www.kaymu.com.np/necked-jeans-v-neck-t-shirt-grey-brown-1683202.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8255-2023861-1-zoom.jpg,GTC Shopping,"Rs 1,168","[{'url': 'http://static.kaymu.com.np/p/other-8255-2023861-1-zoom.jpg', 'path': 'full/57b32c9f16f790ac790e592f802850dedfc1ace5.jpg', 'checksum': '3556716fded0549fd445b295215ea8de'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1082 reviews),0.30 kg,Black Batman Vs Superman T-Shirt,http://www.kaymu.com.np/black-batman-vs-superman-t-shirt-1680203.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8439-3020861-1-zoom.jpg,abfancystore,Rs 750,"[{'url': 'http://static.kaymu.com.np/p/other-8439-3020861-1-zoom.jpg', 'path': 'full/ef45523d4f10be86f0d3b1aa6885f1b1fcedc037.jpg', 'checksum': '9134248cd28ca68b98fb99e847089d2f'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (1082 reviews),0.30 kg,Stripped V-Neck T-Shirt,http://www.kaymu.com.np/stripped-v-neck-t-shirt-1671294.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8250-4921761-1-zoom.jpg,abfancystore,Rs 700,"[{'url': 'http://static.kaymu.com.np/p/other-8250-4921761-1-zoom.jpg', 'path': 'full/1908ab86c638ffd424b826d903b866beba810ab1.jpg', 'checksum': 'dd58e14fcb94ecb3e1e8841cbfc1de9c'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.7/5 (1082 reviews),0.30 kg,White Batman Vs Superman T-Shirt,http://www.kaymu.com.np/white-batman-vs-superman-t-shirt-1680207.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8381-7020861-1-zoom.jpg,abfancystore,Rs 750,"[{'url': 'http://static.kaymu.com.np/p/other-8381-7020861-1-zoom.jpg', 'path': 'full/493de2eead5af4a4d5df4079405958d3bbae3eeb.jpg', 'checksum': '614ef81b58bd96cac40f3b0cbacdfe3b'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (1248 reviews),0.30 kg,Blue V-Neck T-Shirt for Men,http://www.kaymu.com.np/blue-v-neck-t-shirt-for-men-1675318.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1855-8135761-1-zoom.jpg,hardikfancycollection,Rs 749,"[{'url': 'http://static.kaymu.com.np/p/other-1855-8135761-1-zoom.jpg', 'path': 'full/b1b64d49d5759a0fea1f4316c52cec0959f6b1dc.jpg', 'checksum': '84ccad61317c800bc89149f87169ecae'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (80 reviews),0.30 kg,Red V-Neck T-shirt with Buttons,http://www.kaymu.com.np/red-v-neck-t-shirt-with-buttons-1667598.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7781-8957661-1-zoom.jpg,Cfhfashion,Rs 895,"[{'url': 'http://static.kaymu.com.np/p/other-7781-8957661-1-zoom.jpg', 'path': 'full/142a8a95a181c292ac65a0946fb4a6800c5a8fb6.jpg', 'checksum': 'fe535e704bbf70d62251ade49e3825be'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.5/5 (371 reviews),0.30 kg,Red & Black Men's Baseball T-Shirt,http://www.kaymu.com.np/red-black-mens-baseball-t-shirt-1678840.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6078-0488761-1-zoom.jpg,shreeganeshfancy,Rs 855,"[{'url': 'http://static.kaymu.com.np/p/other-6078-0488761-1-zoom.jpg', 'path': 'full/8f1e2a035f55fc9e6c06f9da8a64994433f8f9fe.jpg', 'checksum': '8720da66eca34e92a9632ebdb0cab907'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (80 reviews),0.30 kg,Orange Striped V-Neck T-Shirt,http://www.kaymu.com.np/orange-striped-v-neck-t-shirt-1668645.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3646-5468661-1-zoom.jpg,Cfhfashion,Rs 785,"[{'url': 'http://static.kaymu.com.np/p/other-3646-5468661-1-zoom.jpg', 'path': 'full/df7c6c8f61258a84faef89b71b618ee796bb091e.jpg', 'checksum': '69ef655fa2128a7dae66891ebe27899b'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (15 reviews),0.30 kg,White Printed T-Shirt for Men's,http://www.kaymu.com.np/white-printed-t-shirt-for-mens-1667646.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-1646-6467661-1-zoom.jpg,Thefashionwear,"Rs 1,050","[{'url': 'http://static.kaymu.com.np/p/other-1646-6467661-1-zoom.jpg', 'path': 'full/1d73cc9e367092c5c19e7397c56c4309130c022f.jpg', 'checksum': '719bb30e18059b25eb7def5eaa45649e'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (80 reviews),0.30 kg,Maxzone Reck Less Printed T-Shirt (Green),http://www.kaymu.com.np/maxzone-reck-less-printed-t-shirt-green-1675840.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7060-0485761-1-zoom.jpg,Cfhfashion,Rs 749,"[{'url': 'http://static.kaymu.com.np/p/other-7060-0485761-1-zoom.jpg', 'path': 'full/b287cd1f7f2991a285574070516e34e022b067bc.jpg', 'checksum': 'f9e004ac124bde84f145cf15c63ede2c'}]",Casual,,Bagmati - Kathmandu Inside Ring Road ,New
